epoch,train_loss,lr,epoch_time_sec,val_recall@10,val_ndcg@10
1,7.386532,0.0001,19.5,0.047232,0.022849
2,7.278783,0.0001,17.7,0.045244,0.021805
3,7.226837,0.0001,17.9,0.05121,0.025057
4,7.11873,0.0001,17.9,0.049884,0.024339
5,7.063643,0.0001,18.3,0.05237,0.024827
