epoch,train_loss,lr,epoch_time_sec,val_recall@10,val_ndcg@10
1,6.828895,0.001,28.3,0.087836,0.04452
2,6.383567,0.001,28.6,0.108552,0.054234
3,6.246552,0.001,28.4,0.117998,0.060422
4,6.171312,0.001,28.3,0.122141,0.063091
5,6.121271,0.001,28.8,0.126119,0.065215
6,6.083553,0.001,28.2,0.133245,0.067669
7,6.051717,0.001,28.4,0.130262,0.067129
8,6.025278,0.001,28.3,0.133742,0.070424
9,5.999416,0.001,28.4,0.131919,0.0685
10,5.976132,0.001,28.2,0.133411,0.069975
