epoch,train_loss,lr,epoch_time_sec,val_recall@10,val_ndcg@10
1,6.731249,0.001,34.2,0.094299,0.045868
2,6.354146,0.001,34.7,0.11286,0.05866
3,6.255174,0.001,34.7,0.119158,0.061829
4,6.210688,0.001,34.3,0.122638,0.061968
5,6.184284,0.001,34.4,0.118495,0.061658
6,6.164469,0.001,34.3,0.126616,0.065554
7,6.14967,0.001,35.1,0.12761,0.067293
8,6.138845,0.001,34.8,0.121975,0.062133
9,6.130296,0.001,34.6,0.12297,0.064784
