epoch,train_loss,lr,epoch_time_sec,val_recall@10,val_ndcg@10
1,6.735524,0.001,28.6,0.096288,0.050863
2,6.314318,0.001,28.7,0.115181,0.058269
3,6.194499,0.001,28.4,0.12413,0.063324
4,6.124854,0.001,28.3,0.13109,0.06861
5,6.073545,0.001,28.6,0.129765,0.06622
6,6.031567,0.001,28.4,0.128107,0.066816
