epoch,train_loss,lr,epoch_time_sec,val_recall@10,val_ndcg@10
1,6.733108,0.001,28.1,0.100597,0.050642
2,6.309796,0.001,28.3,0.121313,0.060969
3,6.190579,0.001,28.3,0.120815,0.062544
4,6.123128,0.001,28.2,0.12993,0.068409
5,6.07205,0.001,28.2,0.131588,0.068978
6,6.030535,0.001,28.1,0.129267,0.067968
7,5.993311,0.001,28.7,0.130262,0.0685
