epoch,train_loss,lr,epoch_time_sec,val_recall@10,val_ndcg@10
1,6.748898,0.01,34.1,0.081372,0.040405
2,6.67862,0.01,34.2,0.019224,0.008906
3,9.384619,0.01,34.2,0.008949,0.003542
