epoch,train_loss,lr,epoch_time_sec,val_recall@10,val_ndcg@10
1,6.827039,0.001,28.9,0.087007,0.042427
2,6.390956,0.001,28.4,0.110706,0.056025
3,6.250038,0.001,28.3,0.119655,0.062471
4,6.174044,0.001,29.0,0.128936,0.065718
5,6.12403,0.001,28.2,0.126284,0.066669
6,6.085112,0.001,28.2,0.124461,0.06509
7,6.052867,0.001,28.2,0.126616,0.064867
