epoch,train_loss,lr,epoch_time_sec,val_recall@10,val_ndcg@10
1,7.329013,0.0001,22.5,0.048227,0.022788
2,7.272328,0.0001,22.6,0.046238,0.022304
3,7.262813,0.0001,22.7,0.045575,0.021962
