epoch,train_loss,lr,epoch_time_sec,val_recall@10,val_ndcg@10
1,7.789603,0.01,28.6,0.026682,0.013022
2,7.744288,0.01,29.0,0.020219,0.011006
3,7.822162,0.01,28.6,0.016738,0.007796
