epoch,train_loss,lr,epoch_time_sec,val_recall@10,val_ndcg@10
1,7.406074,0.0001,19.5,0.045575,0.021652
2,7.298211,0.0001,18.5,0.04773,0.023329
3,7.290964,0.0001,18.6,0.045741,0.022002
4,7.286237,0.0001,19.4,0.045907,0.02193
