epoch,train_loss,lr,epoch_time_sec,val_recall@10,val_ndcg@10
1,6.737419,0.001,28.4,0.090156,0.046989
2,6.309064,0.001,28.3,0.120815,0.061494
3,6.189911,0.001,28.2,0.123633,0.064581
4,6.122517,0.001,28.4,0.132582,0.06728
5,6.070258,0.001,28.7,0.12993,0.067897
6,6.027014,0.001,28.4,0.131588,0.06735
7,5.98822,0.001,28.3,0.134571,0.069838
8,5.952767,0.001,28.4,0.133742,0.069643
9,5.921188,0.001,28.3,0.129599,0.06896
