epoch,train_loss,lr,epoch_time_sec,val_recall@10,val_ndcg@10
1,6.692322,0.01,19.2,0.088333,0.044757
2,6.463379,0.01,20.2,0.102917,0.050541
3,6.419361,0.01,19.3,0.111866,0.05744
4,6.40131,0.01,20.3,0.109546,0.055477
5,6.390857,0.01,19.3,0.11286,0.056718
