epoch,train_loss,lr,epoch_time_sec,val_recall@10,val_ndcg@10
1,6.738925,0.001,28.1,0.098442,0.04999
2,6.312208,0.001,28.1,0.119324,0.061939
3,6.192359,0.001,28.1,0.123633,0.065868
4,6.12489,0.001,28.1,0.126284,0.066267
5,6.073448,0.001,28.5,0.138217,0.071708
6,6.031657,0.001,28.1,0.13888,0.072616
7,5.994893,0.001,28.1,0.136062,0.072144
8,5.959102,0.001,28.2,0.135399,0.071808
