epoch,train_loss,lr,epoch_time_sec,val_recall@10,val_ndcg@10
1,6.733247,0.001,28.2,0.094299,0.047777
2,6.310976,0.001,28.0,0.119821,0.0616
3,6.189443,0.001,28.3,0.128439,0.06579
4,6.120453,0.001,28.6,0.129267,0.067609
5,6.069178,0.001,28.4,0.132251,0.067437
6,6.028152,0.001,28.4,0.135234,0.070362
7,5.989982,0.001,28.5,0.134405,0.069765
8,5.955717,0.001,28.7,0.13772,0.071153
9,5.923814,0.001,28.4,0.136891,0.070886
10,5.894132,0.001,28.1,0.134405,0.069954
