epoch,train_loss,lr,epoch_time_sec,val_recall@10,val_ndcg@10
1,6.740166,0.001,28.3,0.102751,0.051346
2,6.313684,0.001,28.4,0.119655,0.060158
3,6.195533,0.001,28.3,0.127113,0.066027
4,6.127729,0.001,29.0,0.132251,0.067527
5,6.075339,0.001,28.5,0.131422,0.068837
6,6.033708,0.001,28.3,0.129765,0.068899
7,5.996402,0.001,28.7,0.133245,0.070619
8,5.960674,0.001,28.5,0.131588,0.06808
9,5.928622,0.001,28.7,0.130759,0.069843
