epoch,train_loss,lr,epoch_time_sec,val_recall@10,val_ndcg@10
1,6.740993,0.001,28.3,0.100431,0.050823
2,6.311901,0.001,28.4,0.122638,0.061685
3,6.193941,0.001,28.8,0.12761,0.066063
4,6.126653,0.001,28.3,0.130262,0.066679
5,6.076839,0.001,28.2,0.131256,0.068469
6,6.034764,0.001,28.2,0.137885,0.07059
7,5.998606,0.001,28.4,0.133908,0.069084
8,5.964876,0.001,28.2,0.133411,0.068979
